gender,age,height,weight
0,20,148,57.8
1,21,174,68.7
1,23,177,72.2
0,22,171,70
1,21,178,78.8
1,18,173,77.6
0,18,157,66
0,23,167,63.7
1,20,168,70.2
0,19,166,65.8
0,22,158,65.2
1,22,151,62.3
0,23,163,61.9
1,21,182,82.9
1,21,182,81.8
1,27,189,88.9
0,22,167,66.1
1,22,176,78.8
0,62,160,63.6
1,22,186,85.4
1,21,183,80.7
1,21,196,94.6
1,19,185,85.3
0,23,163,67
1,20,176,77.9
0,22,174,75.1
0,55,177,77.5
1,20,174,72.3
1,22,171,68.7
1,22,186,83
1,25,175,72.7
1,51,174,71
0,21,164,70.5
1,18,182,79.1
1,21,175,72.6
1,21,184,83.1
1,21,167,69.8
0,23,156,62.6
1,21,171,74.7
0,20,169,64.7
1,40,176,75.9
0,24,179,76.8
1,23,186,80.7
0,55,152,60.5
0,24,168,73.5
1,20,191,92.3
0,26,172,75.1
0,19,162,63.8
1,21,194,97.9
0,25,165,69.7
0,21,171,73
1,20,188,85.6
0,22,164,68
0,23,172,67.5
0,19,172,70.4
0,20,167,72
0,20,156,64.2
0,20,162,67.4
1,29,185,79.9
1,18,188,89.3
1,22,178,72.7
0,19,156,58.5
1,21,168,67.7
0,20,173,71.7
0,61,161,68.3
1,22,181,81.1
1,20,179,79.6
0,20,168,69.9
1,21,181,80.9
1,19,166,71
1,21,165,67.1
1,20,179,74.3
0,20,168,68.3
1,22,180,77.8
0,25,160,63.3
1,24,191,90
0,23,185,82.2
0,19,164,67.4
1,22,184,82.8
0,23,162,70.7
0,21,156,58.9
1,24,191,87.1
0,18,158,63.4
1,19,178,76.6
1,23,174,70.7
1,19,186,81.7
0,19,162,65
1,19,174,75.7
1,22,179,77
1,21,185,80
1,19,167,71.8
0,21,155,63
1,26,184,86.5
1,19,194,93
0,22,176,74.8
0,19,171,77.9
0,21,163,67.5
1,23,180,76.5
1,22,174,73.4
1,20,171,70.7
0,21,156,64.8
0,21,162,67.4
0,21,164,68.1
0,23,156,65.9
0,20,163,63.1
0,21,155,65.2
1,22,173,71
0,22,176,73.2
1,19,184,81.3
0,25,170,75.3
1,18,183,83.1
0,22,159,67.2
0,22,152,59.8
0,21,168,68.9
0,26,161,65.9
0,20,156,62.6
0,23,161,64.6
0,22,152,61.6
1,19,181,77.5
1,21,174,73
0,20,173,67.6
0,23,152,60.5
0,20,173,78.6
0,20,159,63.5
1,22,181,78.7
0,22,162,66.9
1,22,195,91.5
1,20,171,72.7
1,24,181,81.7
1,21,165,68.3
0,19,164,67.7
0,22,156,61.7
1,21,168,71.8
0,21,147,60
0,20,157,66.1
0,20,168,68.5
1,39,160,66.2
0,20,162,63.2
1,26,187,88.5
0,23,164,67.2
0,19,157,64.5
1,24,180,74.9
1,53,188,87.9
1,19,174,73.5
1,21,202,105.3
0,21,162,67.5
0,62,161,63.4
0,23,153,63.3
1,24,195,96
0,20,152,61.6
0,19,170,71.2
1,26,175,75.9
1,19,161,66
1,21,170,69.4
0,23,161,68
0,26,176,72.8
0,21,162,63.3
1,18,184,79.7
0,22,154,61.1
1,27,177,80
0,23,158,64.5
0,24,159,65
1,18,202,104.6
1,18,178,82.8
0,19,179,79.2
1,19,188,85.4
0,20,163,66.7
1,21,177,74.4
0,21,165,70.3
1,24,184,86.7
1,40,176,74.7
0,22,173,71
1,21,179,82.5
0,21,171,71.4
0,23,150,62.7
1,22,176,70.5
0,21,166,68.4
1,19,179,76.9
0,20,175,73.1
1,22,174,70.7
0,20,150,59.5
1,19,176,70.9
1,20,184,81.8
0,20,161,66.9
1,22,169,64.5
0,21,140,60.6
1,21,170,67.1
0,45,159,65.9
1,19,187,80.5
1,23,181,80
1,22,197,97.2
0,20,162,64.1
0,43,161,68.1
0,24,164,64.8
1,23,190,84.1
1,21,176,78
0,20,161,66.7
0,35,160,66.5
1,19,170,70.2
0,20,171,68.8
0,19,177,76.2
1,20,180,77.3
1,25,191,89.9
0,20,178,83.7
0,21,170,72.1
0,55,158,68.7
0,19,166,68.5
1,20,167,70.2
1,21,174,73.8
0,23,158,66.5
1,21,179,77.6
1,22,174,70
0,19,178,72.8
0,19,164,69.5
1,22,171,72.7
1,19,178,74.5
1,21,164,67.7
1,23,182,79.6
1,20,188,83
1,21,180,77.2
0,21,172,70
1,20,180,83.6
0,26,167,66.5
0,20,170,73.3
0,19,169,66.1
1,20,183,84.9
1,22,190,85.3
1,41,178,73.6
1,22,188,89.8
0,23,158,60.9
1,22,167,69.6
0,21,176,75.6
1,21,184,77.1
1,21,183,78.9
0,22,171,72
1,23,174,72.6
0,21,183,77.5
0,22,155,59.2
1,21,182,81.9
1,20,191,89.7
1,21,164,65.1
1,23,187,86.8
1,20,174,67.5
0,23,162,65.6
0,22,168,68.7
0,20,174,77.5
0,23,167,65.2
0,22,163,66.4
1,21,186,81.6
0,22,162,69
1,22,189,91.5
0,21,141,58.2
1,22,174,75
0,35,161,61.3
1,21,176,73
1,21,178,77.6
1,21,176,80.7
0,26,166,68.8
0,19,154,62.9
0,21,163,65.1
1,24,173,75.8
0,21,157,64.8
1,23,185,88.1
0,59,159,66.5
1,21,174,72.3
1,24,174,77
0,23,173,74
0,21,166,64.4
1,44,184,81
0,19,160,66.7
1,21,186,86.9
1,23,180,80.2
1,25,178,79.6
0,18,163,66.2
1,22,180,75.9
0,22,168,68.5
1,47,168,67.8
1,23,180,84.9
1,22,183,83.3
0,20,152,62.5
1,21,174,70.2
0,19,164,70.8
0,23,170,70.3
0,20,160,63.5
0,21,164,63.5
0,22,163,62.2
1,25,174,75.2
1,26,180,78.1
0,22,166,70
1,63,176,76
0,23,163,70.2
0,20,158,61.7
0,23,167,71.3
1,20,181,79.3
0,26,150,64.9
0,22,180,78.7
1,22,165,66.8
1,26,179,76.5
1,56,178,79
1,21,185,84.5
0,22,167,68.7
1,22,191,93.2
1,22,180,79.7
1,21,180,78.8
0,20,165,67.5
0,23,161,64.6
1,22,175,72.1
0,22,165,68.7
0,26,162,67.1
0,19,163,66.3
0,23,163,68.6
1,22,186,83.6
0,22,157,64.7
0,22,158,67.4
0,19,160,65
0,19,168,69.3
0,20,166,67.8
1,21,174,72.5
0,22,151,63.1
1,21,175,72.1
0,19,176,76.5
1,20,189,89.8
1,21,175,74.1
1,25,178,78.2
0,21,158,63.6
0,23,154,63.7
1,21,180,78
1,19,181,77.8
0,22,148,59.3
1,22,191,90
1,20,182,78.7
0,19,161,64.6
1,22,186,86.4
1,22,168,72.5
1,51,179,79.6
0,22,160,64.7
1,19,179,76.8
1,24,176,73.6
1,19,188,91
0,41,158,66
0,22,167,65.5
0,21,148,59.9
0,24,151,65.3
1,21,182,76.7
1,22,176,72.2
0,22,153,59.9
1,20,183,78.7
1,20,178,81.6
0,46,162,66.3
1,20,178,77.1
0,19,180,82.2
0,21,174,74
0,18,164,69.1
0,20,164,69.4
1,25,185,82.8
1,19,199,101.5
1,22,176,74.5
0,26,172,72.3
0,24,155,61.8
0,21,158,59.4
1,20,170,65.7
0,21,166,70
1,20,183,79.7
0,24,156,62.6
0,22,156,63
1,21,164,65.2
1,22,164,68.8
1,19,182,81.7
1,21,174,76.9
0,23,172,71.9
0,50,162,65.4
1,21,169,72.9
0,62,167,69.8
1,39,166,69.5
1,23,176,74.3
0,21,166,64.7
1,22,176,76.8
1,20,182,82.1
0,19,167,68.5
0,19,161,63.5
1,20,183,82.9
0,19,167,70.2
1,55,179,81.5
1,23,182,77.3
1,21,193,89.8
1,21,193,85.8
0,21,161,64.8
0,22,164,65.1
0,21,172,72.1
0,22,169,72
0,20,151,62.4
1,23,190,88.2
0,20,163,65.5
1,22,162,65.2
0,22,165,67.7
0,21,164,69.7
0,21,162,64.4
1,19,182,85.9
0,25,166,71.4
0,25,152,65.6
0,22,159,63.6
0,19,168,66.3
0,23,164,67.5
1,19,178,76.1
0,20,149,56.2
0,19,168,72.7
0,23,160,65
0,19,155,61.9
0,20,151,66.8
1,18,188,85.5
1,26,188,88.3
0,22,158,64.7
0,21,172,71.6
0,50,177,79.3
0,20,156,64.2
0,22,168,70.8
0,19,163,64.7
1,20,179,73.9
0,21,150,65.1
1,22,168,71.6
1,20,182,79.1
1,22,175,72.6
0,22,173,72.2
1,22,185,84.2
1,19,175,71.8
0,19,158,59.7
1,21,188,84.9
1,23,177,75.3
1,18,174,75.8
1,21,185,81
0,24,158,63.9
0,19,168,69
1,23,172,77
1,21,177,76.7
1,63,184,84.4
0,21,166,67.4
1,20,179,80.4
1,22,183,80.6
1,22,183,84.1
1,21,171,67.7
0,22,182,80.3
1,21,180,78.2
0,21,175,76.4
1,22,176,80.1
0,19,162,62.8
0,20,164,70.3
0,23,148,60.5
0,21,150,57.9
0,20,160,64.7
1,20,180,73.4
0,41,162,64.9
0,24,160,63.9
1,22,166,68.5
0,22,167,69.2
1,24,184,85.4
0,19,156,57.8
1,22,176,78.4
1,20,178,80.6
1,19,167,65.1
1,19,189,90.1
0,23,160,59.1
1,26,180,77
1,22,188,90.3
1,22,177,78.3
0,21,169,68.5
1,19,174,78.3
1,25,170,74.9
0,21,159,71.7
1,21,176,76.4
0,20,159,66.3
0,23,155,59.8
1,22,183,82.3
1,24,179,78.6
1,20,185,84.2
0,19,172,68.6
0,21,169,65
1,21,174,75.1
0,19,157,64.4
1,23,189,86.6
0,19,171,73.3
0,22,163,70.2
0,23,157,65.8
0,23,167,71.6
0,19,165,66.2
1,20,189,90.9
1,21,167,72.4
0,50,170,71.7
0,18,171,74
1,19,178,72.7
1,20,183,82.7
0,19,162,65.2
0,18,159,64
0,23,172,72
0,22,146,61.1
0,20,171,71.1
0,19,174,70.6
1,22,191,89.3
0,20,162,64.8
0,26,168,68.2
0,22,172,75.7
0,24,148,62.6
0,21,168,72.2
0,45,165,68.8
1,23,194,92
1,21,170,70.6
1,20,188,87.8
0,22,165,70.8
0,19,163,69.8
0,25,178,76.6
1,23,184,79.8
0,19,159,64
0,22,160,65
0,20,168,69.7
1,23,171,70
1,21,181,75.8
0,22,168,69.3
1,25,166,63.7
1,20,183,78.7
1,27,189,89.9
0,26,159,70.1
1,24,183,79.9
0,19,155,64
1,24,177,80.3
1,20,167,65.5
1,19,183,79.1
1,36,183,82.6
1,23,173,71
1,22,179,81.6
1,22,187,86.9
1,22,175,71.3
0,20,174,69.6
0,19,161,64.9
1,21,169,67.6
0,56,166,65.8
0,20,159,64.5
1,22,171,71.8
1,26,166,69.2
0,28,161,63
1,22,169,66.4
1,22,182,80.1
1,24,185,82.6
0,22,158,67.7
0,19,163,66.4
0,20,170,69.9
0,22,159,65.4
0,20,160,66.1
0,60,173,71.9
1,19,167,67.1
0,24,171,70.8
0,20,157,60.9
0,23,164,67.7
1,24,180,78.1
1,23,175,74.7
0,63,152,64
0,22,168,71.6
1,22,175,80.2
0,23,162,65.2
1,22,179,74.5
0,60,164,67.6
1,23,186,85.6
0,21,170,71.1
1,22,174,73.9
0,22,156,64.1
0,24,166,67.1
0,21,166,64.8
1,19,160,63.3
0,22,161,65.5
1,20,180,80.4
1,20,175,77.5
1,20,169,72.8
1,25,166,66.2
1,25,181,75
0,21,160,62
1,19,176,76.4
1,25,188,86.9
1,25,174,69.9
0,34,169,68.3
1,24,179,75.1
0,25,140,55.2
1,21,185,80.5
1,21,194,94.2
0,27,162,67.2
0,19,174,73.6
1,21,179,78.9
0,21,165,63.9
0,26,165,68.2
1,23,191,90
0,21,169,72.9
1,20,187,85.2
0,20,159,65.5
1,56,185,83.4
0,21,168,70.6
0,19,170,67.6
0,18,164,70.7
0,22,167,69.4
1,21,183,81.9
1,23,188,87.7
1,23,172,72.6
0,21,148,63.8
1,22,173,75.7
1,22,184,81
0,41,158,63.3
1,18,186,81.8
1,23,170,73.7
0,24,143,58.9
1,21,177,73.7
1,19,165,66.6
1,23,170,68.1
0,20,172,73.1
1,21,176,75
0,21,162,70.3
1,20,191,87.7
1,20,181,84
0,20,180,79.1
1,21,169,69.2
1,24,187,85.8
1,19,176,73.5
0,22,169,71.8
1,22,180,78
0,18,158,67
0,27,170,73.6
0,19,174,73.6
1,21,186,81.3
0,20,158,61.1
1,23,193,94.4
0,20,172,71.8
1,24,182,78.5
1,21,177,73.1
0,24,161,63.5
1,20,170,73.8
1,19,172,71
1,23,173,74.4
1,20,188,87.4
1,25,185,82.8
0,21,171,73.5
0,23,168,70
0,23,165,63.8
1,19,162,64.6
0,21,156,64.2
0,22,170,72.8
1,19,180,81
0,23,178,75.8
0,18,163,66.3
1,23,181,77.9
1,21,194,95.1
1,54,175,74.7
0,21,139,56.5
1,19,182,78.7
1,19,199,97.2
0,18,172,75.6
1,19,180,81.9
0,18,162,70.9
1,22,186,80.8
1,24,184,80.9
1,23,176,75.6
1,23,171,71.8
1,20,178,74.2
0,21,164,67.1
1,24,182,78.7
1,19,178,75.9
1,23,181,75.8
0,20,169,69
1,20,181,81.5
1,19,181,80.2
0,22,175,73.6
0,20,168,67
0,21,160,62.6
0,20,159,66.1
1,19,186,84.7
0,21,183,82.8
1,19,195,98.1
0,21,175,77.7
1,25,164,71
0,20,157,61.4
0,19,176,77.6
0,22,150,63.7
0,23,162,66.8
0,22,170,72.7
0,21,165,69.7
0,21,170,73.3
1,23,184,87.3
1,19,180,76.3
0,20,162,69.2
1,23,184,84.7
0,21,168,68.8
1,61,174,78.2
1,19,156,63.3
1,18,179,76.1
1,22,172,74.6
0,19,175,74.3
0,20,167,69.1
1,41,187,85.9
0,20,170,68.7
0,23,163,67.1
1,23,176,72.5
1,21,183,82.5
0,22,162,63.3
0,20,163,69.5
0,18,167,72.6
1,20,184,79.7
0,23,168,68.6
0,21,159,62.7
1,20,185,82.1
0,27,161,67.4
0,20,163,64.7
0,18,168,73.6
0,24,164,66
1,21,176,73.3
1,20,173,72
0,21,154,60.4
0,20,167,70
1,25,179,77.8
1,23,177,78.2
1,21,176,76.1
0,20,166,65.9
0,21,175,75.1
0,26,160,65.3
0,20,156,62.8
1,20,176,72.1
0,20,172,71.3
0,22,157,62.6
1,21,173,68.8
1,20,195,92.9
1,22,186,82.3
0,22,164,69.1
0,23,166,68.9
0,20,166,67
1,25,179,76.2
0,19,170,72.7
0,21,165,69.7
1,22,171,74.3
1,21,171,68.5
1,18,177,77.3
1,23,189,88.3
0,20,161,65.6
1,21,164,70.9
1,21,171,74.4
1,22,180,75.3
1,20,176,73.2
0,22,171,72.5
1,22,197,97.9
1,20,172,71.9
0,19,155,60.2
0,24,160,68.1
1,22,173,75.1
1,22,195,94
0,18,161,71.1
0,23,153,60.2
1,20,176,73.9
1,21,176,72.1
1,19,186,84
0,23,155,63.3
0,20,165,68.1
0,21,177,78.8
1,23,182,80.2
1,18,184,81.5
1,20,180,76.1
0,21,160,67.2
1,18,160,61.9
0,24,160,62.5
1,24,178,78.7
0,20,165,71.3
0,22,162,66.7
1,19,163,65
0,20,177,77.3
1,19,176,76.4
0,20,173,71.9
0,23,168,70.1
1,22,174,77.5
1,21,190,88.7
0,23,159,68
0,22,175,75.6
0,21,161,67.1
0,24,170,69.4
0,24,153,61.3
1,20,202,106.2
1,24,189,86.2
1,20,168,63.6
1,20,165,71.2
1,21,188,88.8
1,20,176,80.4
1,20,200,101.8
1,18,172,73.5
1,22,188,88.6
1,23,182,79.5
1,23,177,74.3
1,18,196,98.2
0,20,165,74.6
1,20,181,80
0,22,158,61.1
1,25,186,85.3
1,24,196,95.4
1,19,186,83.2
1,20,190,89.1
1,23,186,82.7
1,23,170,63.7
0,21,169,75.2
0,22,164,67.8
1,23,166,68.5
1,20,177,74.2
0,20,154,61.7
1,18,168,72.2
0,21,169,68.1
0,22,159,67.9
1,21,178,76
1,19,186,84.9
0,21,166,65.8
1,22,183,80.6
0,25,166,70.7
1,21,191,93.5
1,20,172,72.7
1,20,180,79.7
1,23,175,79.8
1,52,170,71.7
0,18,162,69.2
1,20,181,76.9
1,21,172,70.2
1,23,167,73.1
0,23,159,59.9
0,21,166,68.6
0,22,158,63.4
1,19,159,65
0,24,171,67.7
0,20,168,68.9
1,21,185,88.5
1,23,184,82.8
0,22,176,76.3
0,61,167,69.2
0,24,167,66.1
1,22,183,80.9
0,20,168,68.9
0,24,165,70.6
0,19,150,61.9
1,20,171,68.8
1,23,188,83.8
1,21,188,84.7
0,20,170,75.3
0,23,158,61.9
1,22,177,77.1
0,22,163,67.4
0,22,165,69
1,23,188,88
1,21,159,61.2
1,20,188,90.7
0,21,168,71.5
1,23,171,67.3
0,22,161,71.3
0,20,170,75.6
0,22,163,65.1
1,21,180,83.1
1,22,190,85.7
1,25,186,81
0,21,169,75.5
1,35,182,79.6
1,21,170,68
1,19,169,69.3
1,24,179,76.8
1,23,172,71.2
1,22,183,83.8
1,21,196,96.5
0,20,147,60.3
1,23,200,103.2
0,20,168,71.1
1,20,177,73.3
1,21,174,73.7
0,26,156,66.9
1,20,161,63.2
0,21,161,67.8
1,20,171,66.2
0,21,156,61.3
0,22,155,63.7
0,23,159,67.2
1,26,180,77.4
0,55,152,56.1
0,21,164,65.1
1,25,182,81.3
1,19,182,79.4
1,21,179,79.9
1,22,170,67.4
0,19,155,60.6
0,20,159,64.7
0,22,170,69.4
1,20,184,80.1
1,25,166,68.9
0,21,164,65
0,23,161,69.1
0,21,173,71.6
1,24,175,74.5
1,19,174,67.6
0,21,159,58.5
1,23,178,75.8
1,34,172,75.1
1,22,186,85.1
1,32,175,72.1
1,20,194,95.9
1,22,176,79.3
0,23,161,67.6
0,22,158,58.7
0,22,165,64.5
0,22,164,66
0,21,163,64.3
0,21,168,70.1
0,20,148,56.1
0,19,170,63
0,21,171,67.8
0,20,170,72.3
0,19,144,57.5
0,26,166,63
1,21,178,78.5
0,22,157,63.1
0,20,169,69.6
1,21,172,74.6
0,21,180,83.9
0,21,176,75.7
1,24,173,70.4
1,23,189,87.5
1,19,180,73.9
1,19,162,67.1
0,20,169,71.7
1,50,177,74.6
1,23,171,70.5
1,60,193,90.6
0,20,147,61.6
0,21,167,67.3
0,19,170,72.8
1,58,180,76.2
1,22,189,84.7
0,20,168,71.7
0,21,168,65.7
0,22,159,67
0,21,153,66.8
0,21,154,61.6
1,22,182,81.9
1,56,177,77.3
1,22,168,70.9
1,19,187,83.6
0,22,165,69.1
0,62,163,64.3
1,20,181,80.2
1,21,179,77.3
0,19,170,71.8
0,24,174,71
1,23,182,81.5
1,20,186,88.1
0,22,174,76.7
0,23,169,66.6
0,20,157,67.8
0,22,182,84.6
0,19,169,72.3
1,26,178,80.7
1,25,178,77.7
1,21,183,80.5
1,22,159,64.3
0,22,154,65.7
1,20,176,74.6
1,22,173,69.9
1,23,181,82.4
1,22,175,77.1
0,19,161,66.6
0,20,168,69.1
1,21,165,65.7
1,20,178,81.4
1,22,176,73.9
0,22,165,65.3
1,20,164,65.5
0,19,172,73.6
0,22,158,61.7
1,20,177,78
0,22,179,76.8
1,20,175,77.2
1,21,194,96.1
0,19,158,59.6
1,25,182,82.5
0,23,161,65
1,20,171,70.1
1,25,189,89.1
0,21,169,68.6
1,21,172,73.2
1,19,192,94.5
1,20,167,71.6
0,21,170,72
0,24,175,74.8
0,24,160,69.4
1,21,191,86.6
1,22,178,81.5
1,21,188,86.3
1,22,174,71.1
0,20,156,65.9
1,19,181,80.8
1,23,195,99.8
0,19,168,70.9
1,20,186,86.3
1,22,166,69.9
0,58,165,67.1
1,19,179,76.7
0,24,157,67.1
0,20,163,66.3
1,20,181,80
0,22,165,65.9
1,22,178,79.3
0,20,148,58.5
1,24,198,101.2
0,24,172,74.3
1,21,181,83.1
1,22,192,91.9
1,22,196,99.2
1,19,180,81.5
0,21,167,63.3
0,20,172,68.5
0,22,163,70.8
0,22,150,63.3
0,19,164,68.6
0,21,186,80.6
1,27,176,73.2
1,23,184,81.9
1,20,158,64.6
1,58,183,84.3
1,19,166,72.4
0,19,154,60.3
1,21,180,77
1,21,174,72.9
1,23,176,76.1
0,23,170,68.4
0,42,165,66.1
0,20,162,67.1
0,22,157,65.4
1,22,195,94.8
0,24,156,59.8
0,22,168,68.2
1,21,190,82.3
1,22,176,74.4
1,20,174,74
1,23,184,84.1
1,21,177,71.6
0,22,160,62.9
1,19,182,76.8
0,19,162,63.1
0,22,164,68.2
0,19,171,73.5
1,23,176,72
1,21,170,70.8
1,21,160,68.3
1,19,186,89.6
0,21,155,66
1,18,173,73
1,22,178,80.1
1,21,186,83.4
1,23,173,73.9
1,19,183,84.3
0,20,152,60.9
1,19,172,69.7
0,21,163,66.3
1,24,174,75.2
0,21,161,65.3
1,19,190,89.7
1,22,180,75.3
1,22,175,69.3
0,21,150,60.5
1,25,178,74.4
0,24,153,59.7
1,22,171,70.8
0,23,153,64.6
0,21,146,58.3
0,20,151,63.2
1,23,188,81.9
1,21,172,68.8
0,18,165,66.1
0,21,165,67.3
1,22,171,74.6
1,23,187,84.5
0,20,166,68.8
1,20,177,71.5
1,19,171,70.4
1,19,190,94.3
1,20,176,76.3
0,18,160,63.1
0,22,178,73.7
0,21,151,60.1
0,20,151,59.8
1,19,180,79.2
0,24,160,71
0,23,149,57.3
0,21,170,66.2
1,24,176,72.1
0,21,170,73.4
1,23,178,77.6
1,21,172,72.4
0,19,173,77
1,19,171,72.2
0,20,161,63.7
1,21,176,72.9
1,24,169,71.7
0,22,157,67.8
0,21,155,63.5
1,19,186,85.3
0,20,152,61.5
0,22,167,65
1,18,188,86.2
1,24,184,85.1
1,22,181,79.1
1,23,178,72.6
0,20,169,67.7
1,23,195,98.6
0,19,170,69
